415,Khanapur,52,06-Jan-21,06-Jan-21
416,Bobbilgam,52,06-Jan-21,06-Jan-21
417,Regadidoswada,52,06-Jan-21,06-Jan-21
418,Malreddyguda,52,06-Jan-21,06-Jan-21
419,Vidhyanagar,53,06-Jan-21,06-Jan-21
420,Prasanth Nagar,53,06-Jan-21,06-Jan-21
421,Rajampeta,53,06-Jan-21,06-Jan-21
422,Manjeera Nagar,53,06-Jan-21,06-Jan-21
423,Shanthi Nagar,53,06-Jan-21,06-Jan-21
424,Sainagar,53,06-Jan-21,06-Jan-21
425,Vivekananda Nagar,53,06-Jan-21,06-Jan-21
426,Baba Ambedkar,53,06-Jan-21,06-Jan-21
427,Srinagar,53,06-Jan-21,06-Jan-21
428,Kalapgoor,54,06-Jan-21,06-Jan-21
429,Fasalwadi,54,06-Jan-21,06-Jan-21
430,Ramachandrapuram (Patha),55,06-Jan-21,06-Jan-21
431,Srinivas Nagar Colony,55,06-Jan-21,06-Jan-21
432,Ranganathapuram(Bombay Colony),55,06-Jan-21,06-Jan-21
433,Bharathinagar (Lig),55,06-Jan-21,06-Jan-21
434,Madhava Nagar,55,06-Jan-21,06-Jan-21
435,Kanakadurga Nagar,55,06-Jan-21,06-Jan-21
436,Mig-1 (Gayatri Nagar),55,06-Jan-21,06-Jan-21
437,Mig-2 (Vidhyuth Nagar),55,06-Jan-21,06-Jan-21
438,Edula Nagulapally,56,06-Jan-21,06-Jan-21
439,Vandanapuri Clny,57,06-Jan-21,06-Jan-21
440,Raghavendranagar,57,06-Jan-21,06-Jan-21
441,Beeramguda,57,06-Jan-21,06-Jan-21
442,Mallikarjuna Nagar,57,06-Jan-21,06-Jan-21
443,Jayalaxmi Nagar,57,06-Jan-21,06-Jan-21
444,Nagarjuna Colony (Nsl),57,06-Jan-21,06-Jan-21
445,Kakatiyanagar,57,06-Jan-21,06-Jan-21
446,Ashoknagar,57,06-Jan-21,06-Jan-21
447,Bandamkommu,57,06-Jan-21,06-Jan-21
448,Amenpur,58,06-Jan-21,06-Jan-21
449,Gowtham Nagar,59,06-Jan-21,06-Jan-21
450,Gokulnagar,59,06-Jan-21,06-Jan-21
451,Chaithanya Nagar,59,06-Jan-21,06-Jan-21
452,Mudiraj Basthi,59,06-Jan-21,06-Jan-21
453,Jp Clny,59,06-Jan-21,06-Jan-21
454,Ambedkar Clny,59,06-Jan-21,06-Jan-21
455,Venkateswara Clny,59,06-Jan-21,06-Jan-21
456,Sriram Nagar Clny,59,06-Jan-21,06-Jan-21
457,Bhanur,59,06-Jan-21,06-Jan-21
458,Vishnupuram,59,06-Jan-21,06-Jan-21
459,Indresam,59,06-Jan-21,06-Jan-21
460,Ram Mandir,60,06-Jan-21,06-Jan-21
461,Chenna Basaveswar Nagar,60,06-Jan-21,06-Jan-21
462,Sangameswar Nagar,60,06-Jan-21,06-Jan-21
463,Basaveshwar Mandir,60,06-Jan-21,06-Jan-21
464,Siddapur,60,06-Jan-21,06-Jan-21
465,Peddapur,60,06-Jan-21,06-Jan-21
466,Kolkuru,60,06-Jan-21,06-Jan-21
467,Rachannapeta,61,06-Jan-21,06-Jan-21
468,Manikprabhu Veedhi,61,06-Jan-21,06-Jan-21
469,Dathagiri Clny,61,06-Jan-21,06-Jan-21
470,Ngo Clny,61,06-Jan-21,06-Jan-21
471,Ranjole,61,06-Jan-21,06-Jan-21
472,Kothur_B,61,06-Jan-21,06-Jan-21
473,Gopanpally,61,06-Jan-21,06-Jan-21
474,Mogudampally,61,06-Jan-21,06-Jan-21
475,Jadimalkapur,61,06-Jan-21,06-Jan-21
476,Kandi,62,06-Jan-21,06-Jan-21
477,Ayudhakarmagaram,62,06-Jan-21,06-Jan-21
478,Gollapalle,62,06-Jan-21,06-Jan-21
479,Marepalle,62,06-Jan-21,06-Jan-21
480,Munpally,63,06-Jan-21,06-Jan-21
481,Atmakur,63,06-Jan-21,06-Jan-21
482,Arur,63,06-Jan-21,06-Jan-21
483,Kankole,63,06-Jan-21,06-Jan-21
484,Pedda Chelmeda,63,06-Jan-21,06-Jan-21
485,Digwal,64,06-Jan-21,06-Jan-21
486,Kohir,64,06-Jan-21,06-Jan-21
487,Gurujawada,64,06-Jan-21,06-Jan-21
488,Edulapally,64,06-Jan-21,06-Jan-21
489,Jharasangam,64,06-Jan-21,06-Jan-21
490,Kuppanagar,64,06-Jan-21,06-Jan-21
491,Singeetam,64,06-Jan-21,06-Jan-21
492,Raikode,65,06-Jan-21,06-Jan-21
493,Karchal,65,06-Jan-21,06-Jan-21
494,Kushnoor,65,06-Jan-21,06-Jan-21
495,Metalkunta,65,06-Jan-21,06-Jan-21
496,Hadnur,65,06-Jan-21,06-Jan-21
497,Nyalkal,65,06-Jan-21,06-Jan-21
498,Dappur,65,06-Jan-21,06-Jan-21
499,Chalki,65,06-Jan-21,06-Jan-21
500,Narayankhed,66,06-Jan-21,06-Jan-21
501,Hanmanthraopet,66,06-Jan-21,06-Jan-21
502,Abenda,66,06-Jan-21,06-Jan-21
503,Borancha,66,06-Jan-21,06-Jan-21
504,Manoor,66,06-Jan-21,06-Jan-21
505,Nagulgidda,66,06-Jan-21,06-Jan-21
506,Karasguthi,66,06-Jan-21,06-Jan-21
507,Kangti,67,06-Jan-21,06-Jan-21
508,Wasar,67,06-Jan-21,06-Jan-21
509,Tadkal,67,06-Jan-21,06-Jan-21
510,Kalher,67,06-Jan-21,06-Jan-21
511,Sirgapoor,67,06-Jan-21,06-Jan-21
